id,language,caption
1007129816,de,"The image depicts a man wearing an orange crocheted hat featuring a white label on the front with red and yellow writing.

The man, who appears to be of European descent, wears black glasses and a gray shirt with black trim around the collar. He faces towards the right of the frame, while his head is turned to the left, allowing him to be visible in the image. Behind him, several people can be seen, but they are out of focus.

In the background, a blurry white wall with a brown top is visible, along with some bright white areas that could be windows or a large piece of artwork. The overall atmosphere of the image suggests that it was taken at an event or gathering, possibly a festival or concert, given the blurred people in the background and the man's hat, which appears to be a novelty or costume piece."
1009434119,de,"The image shows a dog running across a grassy field in front of a white picket fence.

The dog has a brown coat with white legs and a white stripe running down the center of its face. A red tongue peeks from its mouth as it runs through the green grass. The dog wears a green collar, and its right and left legs are bent as if they are mid-stride. A red ball is in its mouth, and it appears to be chasing after it.

In the background, the picket fence spans the length of the photo behind the dog. Beyond the fence, trees and a house are visible, adding context to the scene."
101362133,de,"Dieses Bild zeigt einen Jungsommer-Schüler und seinen Lehrer während eines Tae-Kwon-Do-Trainsings, in dessen Verlauf das Gummimattensystem, auf dem sie trainieren, einen roten und blauen Teppich enthält. Das Gummimattensystem besteht aus mehreren Teppichblöcken, die wie ein Puzzle zusammenpassen.

Der Jungsommer-Schüler ist in der Haltung eines ""Tao Sul Ji"" zu sehen, einem Gummisprung mit einer sehr flachen Landung. Der Schüler tritt mit einer linken Fußbewegung nach vorne. Er trägt ein weißes Taekwondo-Kimono mit einer dunklen Kordel um die Taille. Der Lehrer trägt ebenfalls ein Taekwondo-Kimono, aber in seinem Kimono sind eine schwarze Kordel und ein Logo sichtbar, das vermutlich den Namen des Dojos enthält. Der Lehrer hat ein ""Taekwon-Do""-Schild in der linken Hand, um dem Schüler zu zeigen, was er tun soll, und steht in einer halben Schrittstellung, die als ""Jung Chae Li"" bekannt ist. Der Lehrer hat auch ein Schild in der rechten Hand. Um den Schüler zu unterweisen und ihm eine ausreichende Chance zu geben, den Sprung auszuführen, beugt sich der Lehrer leicht nach vorne.

Das Bild wurde aus der Luft fotografiert, um die ganze Szene in einem Rahmen einzuschließen. Der Fotograf stand so tief, dass er den Lehrer über dem Kopf des Schülers sah. Dies deutet darauf hin, dass der Fotograf sehr nah war. Er hat das Bild aus dieser Perspektive ausgelassen, um den Leser zu betonen, dass der Schüler nicht mehr als 1,80 Meter groß ist und sich daher nicht im Sprung befindet. Außerdem lässt es das Gummimattensystem auf der Oberfläche sichtbar werden, auf der der Schüler landen wird.

Das Bild gibt einen guten Einblick in die Welt des Tae-Kwon-Do, einer koreanischen Kampfsportart. Es wird die Fähigkeiten von Schülern und Lehrern in diesem Kampfsport auf eine spannende und dynamische Art und Weise darstellen. Die Bilder geben den Eindruck eines Gummisprungs mit der flachen Landung wieder, die bei dem ""Tao Sul Ji"" angewendet wird. Aufgrund der Lage der Fotografie ist es wahrscheinlich, dass die Person, die das Bild aufgenommen hat, eher für Tae-Kwon-Do interessiert war, um das Thema aus einer anderen Perspektive darzustellen."
102617084,de,"The image captures a serene winter scene, featuring four people dressed in winter attire, posing on a snow-covered surface. From left to right, the group consists of:

*   A person wearing a black and white jacket, black pants, and a red helmet.
*   A woman in a white jacket, black pants, and a white helmet.
*   A person in a red jacket, black pants, and a white helmet.
*   A man in a blue jacket, black pants, and a black helmet.

Behind the group, a snowmobile and trees are visible. The atmosphere is cold and snowy, with the group standing in a snow-covered area."
10287332,de,"In this image, three men are engaged in a roof repair project on a residential home. One individual is perched atop the roof, wearing a red shirt and blue jeans, with his hands resting on his hips, while the second man, clad in a gray shirt and blue jeans, leans forward with his hands gripping a metal gutter, positioned near the edge of the roof.

The third person, a maintenance worker, stands at the base of the gutter, gazing upwards with his hands held in front of him, possibly holding a tool or a ladder. He wears a gray shirt and blue jeans.

In the background, a tree branch and a blue sky with wispy white clouds are visible, suggesting a daytime setting with sunny weather."
1039637574,de,"Das Foto zeigt einen Mann mit einer Videokamera, der zwei Gruppen von Menschen in der Nähe eines Parkplatzes in einem großen Park fotografiert. Der Mann trägt ein weiches, beige T-Shirt mit kurzem Ärmeln und weißer Hose. Er hält die Videokamera in der rechten Hand und hat das Objektiv in die Richtung der Fotowandler gedreht.

Die linke Gruppe besteht aus ungefähr fünfzehn Kindern im Alter von sechs bis acht Jahren, die in schwarzen Anzügen und weißen Hemden mit weißen Krawatten und schwarzen Filzhüten posieren. Sie tragen alle ein rotes Blumenkörbchen, das sie vor ihre Brust genäht haben. Die Kleine an der Mitte hat einen weißen Ballkleid an und trägt die Kette ihres Ballkleids über ihre Schultern. Sie ist auf dem Kopf gestützt und hat ihren langen weißen Ballkleidstola vor sich hergeworfen, sodass sie zu ihrem weißen Ballkleid auf der Marmorplatte liegt.

Die andere Gruppe, die sich links hinter der ersten Gruppe befindet, besteht aus mindestens drei Mädchen und drei Frauen. Sie sitzen auf zwei grün gefärbten, schattenspendenden Plastikstühlen. Drei der Mädchen tragen einen weißen T-Shirt mit einem weichen roten Umhang oder Mantel darüber. Die Frau, die auf dem ersten Stuhl sitzt, trägt ein weiches, rot gefärbtes T-Shirt, der Mantel darüber ist dunkler, und trägt dunkel gefärbte Schuhe mit einem großen Stahlabsatz, die ein wenig wie Stiefel aussehen. Eine dunkelhaarige Frau im Hintergrund mit einem weißen T-Shirt und dunklen Shorts steht und fotografiert das Sitzen der Frauen mit einem großen Objektiv in ihrer rechten Hand.

Der Hintergrund ist ein großer, parkähnlicher Bereich mit vielen großen Bäumen. Die Bäume und ein Teil des Bodens sind von einer Sonnenstrahlen durchzogenen Kaskaden von bläulichem Licht erhellt. Im Hintergrund ist eine Marmormauer mit einer kleinen Flutlichtkugel, die eine kleine Menge von Licht von einem Punkt an einer der oberen Ecken der Mauer abstrahlt. Es ist ein großer Parkplatz mit einer hellen Piste, die sich in verschiedene Richtungen erstreckt und zahlreiche geparkte Autos aufweist. Dahinter ist eine große weiße Gebäude mit zahlreichen Fenstern sichtbar. Der Hintergrund ist eine große Fläche, die zum größten Teil von einer grünen Rasenfläche mit einem Park mit einem großen Feld und mehreren großen Bäumen und einem großen Gebäude in der Nähe des Autos besteht.

Das Bild zeigt die beiden Gruppen von Menschen in einem Park in der Nähe eines großen Parkplatzes mit einer Videokamera und einem Bildschirm und einer Person, die fotografiert wird, die das Sitzen der Frauen im Hintergrund mit einem großen Objektiv in ihrer Hand fotografiert. Es ist ein sonniger Tag, und die Fotomodelle posieren auf der Marmormauer in der Nähe eines Parkplatzes mit einer hellen Piste mit zahlreichen geparkten Autos in einem großen Park mit zahlreichen Bäumen und einer großen weißen Gebäude im Hintergrund. Die Menschen, die fotografiert werden, tragen schwarze Anzüge und weiße Hemden und haben weiße Krawatten und schwarze Filzhüte sowie schwarze Schuhe, weiße Ballkleider und weiße T-Shirts mit einem weichen roten Umhang. Es ist ein großes Foto mit zwei Gruppen von Menschen in verschiedenen Anzügen und weißen Hemden sowie schwarzen Filzhüten und schwarzen Schuhen mit weißen Krawatten."
1007129816,de,"The image depicts a man wearing an orange crocheted hat featuring a white label on the front with red and yellow writing.

The man, who appears to be of European descent, wears black glasses and a gray shirt with black trim around the collar. He faces towards the right of the frame, while his head is turned to the left, allowing him to be visible in the image. Behind him, several people can be seen, but they are out of focus.

In the background, a blurry white wall with a brown top is visible, along with some bright white areas that could be windows or a large piece of artwork. The overall atmosphere of the image suggests that it was taken at an event or gathering, possibly a festival or concert, given the blurred people in the background and the man's hat, which appears to be a novelty or costume piece."
1009434119,de,"The image shows a dog running across a grassy field in front of a white picket fence.

The dog has a brown coat with white legs and a white stripe running down the center of its face. A red tongue peeks from its mouth as it runs through the green grass. The dog wears a green collar, and its right and left legs are bent as if they are mid-stride. A red ball is in its mouth, and it appears to be chasing after it.

In the background, the picket fence spans the length of the photo behind the dog. Beyond the fence, trees and a house are visible, adding context to the scene."
101362133,de,"Dieses Bild zeigt einen Jungsommer-Schüler und seinen Lehrer während eines Tae-Kwon-Do-Trainsings, in dessen Verlauf das Gummimattensystem, auf dem sie trainieren, einen roten und blauen Teppich enthält. Das Gummimattensystem besteht aus mehreren Teppichblöcken, die wie ein Puzzle zusammenpassen.

Der Jungsommer-Schüler ist in der Haltung eines ""Tao Sul Ji"" zu sehen, einem Gummisprung mit einer sehr flachen Landung. Der Schüler tritt mit einer linken Fußbewegung nach vorne. Er trägt ein weißes Taekwondo-Kimono mit einer dunklen Kordel um die Taille. Der Lehrer trägt ebenfalls ein Taekwondo-Kimono, aber in seinem Kimono sind eine schwarze Kordel und ein Logo sichtbar, das vermutlich den Namen des Dojos enthält. Der Lehrer hat ein ""Taekwon-Do""-Schild in der linken Hand, um dem Schüler zu zeigen, was er tun soll, und steht in einer halben Schrittstellung, die als ""Jung Chae Li"" bekannt ist. Der Lehrer hat auch ein Schild in der rechten Hand. Um den Schüler zu unterweisen und ihm eine ausreichende Chance zu geben, den Sprung auszuführen, beugt sich der Lehrer leicht nach vorne.

Das Bild wurde aus der Luft fotografiert, um die ganze Szene in einem Rahmen einzuschließen. Der Fotograf stand so tief, dass er den Lehrer über dem Kopf des Schülers sah. Dies deutet darauf hin, dass der Fotograf sehr nah war. Er hat das Bild aus dieser Perspektive ausgelassen, um den Leser zu betonen, dass der Schüler nicht mehr als 1,80 Meter groß ist und sich daher nicht im Sprung befindet. Außerdem lässt es das Gummimattensystem auf der Oberfläche sichtbar werden, auf der der Schüler landen wird.

Das Bild gibt einen guten Einblick in die Welt des Tae-Kwon-Do, einer koreanischen Kampfsportart. Es wird die Fähigkeiten von Schülern und Lehrern in diesem Kampfsport auf eine spannende und dynamische Art und Weise darstellen. Die Bilder geben den Eindruck eines Gummisprungs mit der flachen Landung wieder, die bei dem ""Tao Sul Ji"" angewendet wird. Aufgrund der Lage der Fotografie ist es wahrscheinlich, dass die Person, die das Bild aufgenommen hat, eher für Tae-Kwon-Do interessiert war, um das Thema aus einer anderen Perspektive darzustellen."
102617084,de,"The image captures a serene winter scene, featuring four people dressed in winter attire, posing on a snow-covered surface. From left to right, the group consists of:

*   A person wearing a black and white jacket, black pants, and a red helmet.
*   A woman in a white jacket, black pants, and a white helmet.
*   A person in a red jacket, black pants, and a white helmet.
*   A man in a blue jacket, black pants, and a black helmet.

Behind the group, a snowmobile and trees are visible. The atmosphere is cold and snowy, with the group standing in a snow-covered area."
